x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.3069033816456805,3.8765698286890595,6.3748535859583892,8.907876287102555,NaN,NaN,NaN,NaN,NaN,NaN
1.3065282753109941,3.8666016387939068,6.3372756296395352,8.8446169668434571,NaN,NaN,NaN,NaN,NaN,NaN
1.3061519196629536,3.856407444775066,6.2987051892279684,8.781575784087039,NaN,NaN,NaN,NaN,NaN,NaN
1.3057743147015581,3.8459788519143689,6.2591819292306017,8.7190373909472001,NaN,NaN,NaN,NaN,NaN,NaN
1.3053953823447242,3.83530718713995,6.2187577402590826,8.6572714877127197,NaN,NaN,NaN,NaN,NaN,NaN
1.3050150445103657,3.8243838083743675,6.1774951118229939,8.596525901555875,NaN,NaN,NaN,NaN,NaN,NaN
1.3046333792805678,3.8132002571224795,6.1354672288893788,8.537022390365463,NaN,NaN,NaN,NaN,NaN,NaN
1.3042502304911623,3.8017481094598402,6.0927574580906985,8.4789526546000076,NaN,NaN,NaN,NaN,NaN,NaN
1.3038655981421479,3.7900189790129297,6.0494577914475549,8.4224745190142229,NaN,NaN,NaN,NaN,NaN,NaN
1.3034795603156097,3.7780047538876174,6.0056680577992561,8.3677143025396887,NaN,NaN,NaN,NaN,NaN,NaN
1.303091882765294,3.7656975847482315,5.9614929270743504,8.3147645694016088,NaN,NaN,NaN,NaN,NaN,NaN
1.3027026435732845,3.7530900141596435,5.9170420598982947,8.2636888247727036,NaN,NaN,NaN,NaN,NaN,NaN
1.3023117646574982,3.740174897909128,5.8724268347024129,8.2145218455790197,NaN,NaN,NaN,NaN,NaN,NaN
1.3019192460179339,3.7269454330205565,5.8277593362330595,8.1672736847399374,NaN,NaN,NaN,NaN,NaN,NaN
1.3015250095725071,3.713395892083609,5.783150469660681,8.1219329130648266,NaN,NaN,NaN,NaN,NaN,NaN
1.3011290553212174,3.6995207098126053,5.7387085556983166,8.0784701001642851,NaN,NaN,NaN,NaN,NaN,NaN
1.3007312270998965,3.6853150337934153,5.6945379549264139,8.0368410336970033,NaN,NaN,NaN,NaN,NaN,NaN
1.3003316810727128,3.6707751724123607,5.650737184286041,7.9969899928568537,NaN,NaN,NaN,NaN,NaN,NaN
1.2999302238225945,3.6558982217311522,5.6073998397587985,7.9588515585659678,NaN,NaN,NaN,NaN,NaN,NaN
1.2995268315076838,3.6406822726130139,5.5646115493773669,7.9223548913000768,NaN,NaN,NaN,NaN,NaN,NaN
1.2991215020418174,3.6251261171698226,5.5224509465693696,7.8874242472647387,NaN,NaN,NaN,NaN,NaN,NaN
1.2987141579389583,3.6092302623390831,5.4809891819953176,7.8539817720650404,NaN,NaN,NaN,NaN,NaN,NaN
1.298304799199105,3.5929962426423701,5.4402894169091471,7.8219479382036887,NaN,NaN,NaN,NaN,NaN,NaN
1.2978933483362209,3.5764264786243105,5.4004063946007976,7.7912445670365065,NaN,NaN,NaN,NaN,NaN,NaN
1.2974797278642662,3.5595253616571112,5.3613879114388716,7.7617938709257821,NaN,NaN,NaN,NaN,NaN,NaN
1.2970639377832422,3.5422978356480286,5.3232738149165417,7.7335202187298524,NaN,NaN,NaN,NaN,NaN,NaN
1.29664590060711,3.5247508546709709,5.2860964107512727,7.7063499248026606,NaN,NaN,NaN,NaN,NaN,NaN
1.2962256163358696,3.5068925115465812,5.2498816645144748,7.6802129292486896,NaN,NaN,NaN,NaN,NaN,NaN
1.2958030074834834,3.488731795251339,5.21464838087552,7.6550416731833231,NaN,NaN,NaN,NaN,NaN,NaN
1.2953780740499505,3.4702795237302473,5.1804096704720779,7.6307721310852772,NaN,NaN,NaN,NaN,NaN,NaN
1.2949505835771569,3.4515476298331915,5.1471729606389331,7.6073429644106625,NaN,NaN,NaN,NaN,NaN,NaN
1.2945206910371789,3.4325487452745143,5.1149402379988995,7.5846965688465868,NaN,NaN,NaN,NaN,NaN,NaN
1.2940883189439782,3.4132971990108203,5.0837093859910327,7.5627785730360753,NaN,NaN,NaN,NaN,NaN,NaN
1.2936533123254788,3.3938077896833132,5.0534733760356279,7.5415371960400366,NaN,NaN,NaN,NaN,NaN,NaN
1.29321567118168,3.3740964937209799,5.0242217797040301,7.5209238517283232,NaN,NaN,NaN,NaN,NaN,NaN
1.292775395512582,3.3541796571016036,4.9959404730796182,7.5008932322262556,NaN,NaN,NaN,NaN,NaN,NaN
1.2923323303461083,3.3340745675563532,4.9686129099130003,7.4814018893240739,NaN,NaN,NaN,NaN,NaN,NaN
1.2918864756822592,3.3137987869977694,4.942219490408835,7.4624091553686904,NaN,NaN,NaN,NaN,NaN,NaN
1.2914377540349968,3.2933703541755417,4.9167388951777813,7.443877077698593,NaN,NaN,NaN,NaN,NaN,NaN
1.2909861654043211,3.2728072649240234,4.8921478760241879,7.4257696145771792,NaN,NaN,NaN,NaN,NaN,NaN
1.2905315548181546,3.2521279156207781,4.868421880602777,7.4080528986452876,NaN,NaN,NaN,NaN,NaN,NaN
1.2900739222764983,3.2313503617048012,4.84553472340101,7.3906946033238219,9.9967215657232487,NaN,NaN,NaN,NaN,NaN
1.2896132048964508,3.2104928275942557,4.8234599930047422,7.3736648279427355,9.967703039049935,NaN,NaN,NaN,NaN,NaN
1.2891494044661529,3.1895728820562121,4.802170470952932,7.3569344764946765,9.9382442939279798,NaN,NaN,NaN,NaN,NaN
1.2886822977662098,3.1686081993579638,4.7816386210917852,7.3404765319823095,9.9083076477049126,NaN,NaN,NaN,NaN,NaN
1.2882119616866123,3.1476154679059749,4.761836374998035,7.3242649841307479,9.877857370972464,NaN,NaN,NaN,NaN,NaN
1.2877383193373688,3.1266115021705403,4.742736502885764,7.3082756042479353,9.8468598997591279,NaN,NaN,NaN,NaN,NaN
1.2872612169384965,3.1056119114160321,4.7243111956118966,7.2924846428631636,9.8152855563162138,NaN,NaN,NaN,NaN,NaN
1.2867806544899951,3.0846319878101127,4.7065332233905242,7.2768699926136833,9.7831074255703214,NaN,NaN,NaN,NaN,NaN
1.2862965551018724,3.0636864763498091,4.6893761289119169,7.2614100039004184,9.7503023785351068,NaN,NaN,NaN,NaN,NaN
1.2858088418841374,3.0427891492843422,4.672813693880979,7.2460841590164993,9.7168522149322794,NaN,NaN,NaN,NaN,NaN
1.2853174379467975,3.0219532388448513,4.6568200010060714,7.2308730041979654,9.6827426785229029,NaN,NaN,NaN,NaN,NaN
1.2848223432898533,3.001191021203975,4.6413705849646965,7.2157572644947869,9.6479642838238036,NaN,NaN,NaN,NaN,NaN
1.2843234041333207,2.9805143409967227,4.6264411568641117,7.200718609094511,9.6125135391948984,NaN,NaN,NaN,NaN,NaN
1.2838205435872088,2.9599339553713606,4.612008415460533,7.1857391887902136,9.5763926094768799,NaN,NaN,NaN,NaN,NaN
1.2833136847615252,2.9394601696729472,4.5980497205256885,7.1708022654055474,9.5396090865133623,NaN,NaN,NaN,NaN,NaN
1.28280282765627,2.9191023796796616,4.5845435291528167,7.1558905345200419,9.5021766191719408,NaN,NaN,NaN,NaN,NaN
1.2822878184914599,2.8988692623376666,4.5714687299727856,7.1409877294300923,9.4641156530378687,NaN,NaN,NaN,NaN,NaN
1.2817685803771031,2.8787690144777125,4.5588054800033042,7.1260786443947666,9.4254517424105053,NaN,NaN,NaN,NaN,NaN
1.2812451133131992,2.8588090163469144,4.5465343207120377,7.1111470407246475,9.3862162643669489,NaN,NaN,NaN,NaN,NaN
1.2807172635197654,2.8389958435296849,4.5346368157863095,7.0961778259276276,9.3464467436073662,NaN,NaN,NaN,NaN,NaN
1.2801849541068087,2.819335826039298,4.5230953663587048,7.0811567687987207,9.3061852800844544,NaN,NaN,NaN,NaN,NaN
1.2796480941772472,2.7998342943191377,4.511893231868692,7.0660684269665603,9.265478498935547,NaN,NaN,NaN,NaN,NaN
1.2791065597534192,2.7804963117837755,4.5010140204429092,7.0508991843460933,9.2243773704765708,NaN,NaN,NaN,NaN,NaN
1.2785603713989264,2.7613262814283224,4.4904426902532055,7.0356348049639603,9.1829362446068181,NaN,NaN,NaN,NaN,NaN
1.2780093765258798,2.7423283582925659,4.4801642572879272,7.0202617681025412,9.141212038993686,NaN,NaN,NaN,NaN,NaN
1.2774534988403325,2.723505808711038,4.4701646822690453,7.004766193032161,9.0992642676828766,NaN,NaN,NaN,NaN,NaN
1.2768925857543953,2.7048616296052796,4.4604309558867907,6.989134976863757,9.057152599096149,NaN,NaN,NaN,NaN,NaN
1.2763266372680673,2.6863985246419775,4.4509502965211354,6.9733554387091559,9.0149385499952768,NaN,NaN,NaN,NaN,NaN
1.2757555007934576,2.6681187146901957,4.4417103803157296,6.9574146300553235,8.9726841711996528,NaN,NaN,NaN,NaN,NaN
1.2751791000366217,2.6500239384174225,4.4326998341083019,6.9413004642723957,8.9304494988916847,NaN,NaN,NaN,NaN,NaN
1.274597282409669,2.6321159601211424,4.4239075487851611,6.9250008094309727,8.8882950544355843,NaN,NaN,NaN,NaN,NaN
1.2740099716186535,2.614395745992649,4.4153229784965022,6.9085038226841853,8.8462791609762661,NaN,NaN,NaN,NaN,NaN
1.2734170913696299,2.5968642830848583,4.4069364064931378,6.8917990010975778,8.8044587147234452,NaN,NaN,NaN,NaN,NaN
1.2728185653686532,2.5795222985744362,4.3987382638453951,6.8748749494551591,8.7628882300852293,NaN,NaN,NaN,NaN,NaN
1.2722141647338878,2.5623702830076103,4.3907194441556436,6.8577218496798462,8.7216192710398204,NaN,NaN,NaN,NaN,NaN
1.2716038894653328,2.5454082411527525,4.3828711748122675,6.8403294813631952,8.6807017421721007,NaN,NaN,NaN,NaN,NaN
1.2709875869750986,2.5286360222101116,4.3751855629682055,6.8226892310379927,8.6401814341543712,NaN,NaN,NaN,NaN,NaN
1.2703651809692391,2.5120537400245571,4.3676542562245828,6.8047923970221476,8.6001026487349073,NaN,NaN,NaN,NaN,NaN
1.2697364577651034,2.4956609278917226,4.3602702623605261,6.7866314876078562,8.560505445003372,NaN,NaN,NaN,NaN,NaN
1.2691014280915272,2.479456707835189,4.353026373386335,6.768199382424255,8.5214266014097717,NaN,NaN,NaN,NaN,NaN
1.2684598127007494,2.4634407472610391,4.3459154200553396,6.7494900226592005,8.4829004931448537,NaN,NaN,NaN,NaN,NaN
1.2678116872906693,2.4476121079921636,4.338931037783575,6.7304981136321036,8.4449574148653568,NaN,NaN,NaN,NaN,NaN
1.2671567490696916,2.43196980416774,4.3320672595500458,6.7112193500994657,8.4076249444483366,NaN,NaN,NaN,NaN,NaN
1.2664949980378162,2.4165127557516026,4.3253176742791659,6.6916506499051067,8.3709278964995022,NaN,NaN,NaN,NaN,NaN
1.265826207101346,2.4012399089336318,4.318677008748006,6.6717896914481134,8.3348871827124178,NaN,NaN,NaN,NaN,NaN
1.2651503005623828,2.3861499118804859,4.3121396392583371,6.6516355526446311,8.2995208215712157,NaN,NaN,NaN,NaN,NaN
1.2644671270251284,2.3712413877248704,4.3057002633809578,6.6311879998444541,8.2648439538477518,NaN,NaN,NaN,NaN,NaN
1.2637766107916844,2.3565131753683026,4.2993539583682541,6.6104483938216205,8.2308691382406849,NaN,NaN,NaN,NaN,NaN
1.2630784490704547,2.3419637370109498,4.2930956453084486,6.5894189423321716,8.1976049435137401,NaN,NaN,NaN,NaN,NaN
1.2623727175593387,2.3275916063785491,4.2869213080405721,6.568103263378049,8.1650590133665695,NaN,NaN,NaN,NaN,NaN
1.2616590377688417,2.3133951050043047,4.28082600295539,6.5465058481692306,8.1332346498964974,NaN,NaN,NaN,NaN,NaN
1.2609374853968629,2.2993728727102232,4.2748054730891711,6.5246327656506544,8.1021339106558496,NaN,NaN,NaN,NaN,NaN
1.2602077576518065,2.2855229890346473,4.2688558232783809,6.5024907493590369,8.07175585150706,NaN,NaN,NaN,NaN,NaN
1.2594698184728634,2.2718441784381822,4.2629729956388021,6.4800881326197644,8.0420973539351159,NaN,NaN,NaN,NaN,NaN
1.2587233811616909,2.2583344674110375,4.2571534013747705,6.4574339127539648,8.0131532716749838,NaN,NaN,NaN,NaN,NaN
1.2579683822393426,2.2449923533201184,4.2513930648564848,6.4345380508898788,7.9849166715143856,NaN,NaN,NaN,NaN,NaN
1.2572046715021139,2.2318161094188653,4.2456885653733742,6.4114112979172733,7.9573789954184244,NaN,NaN,NaN,NaN,NaN
1.2564320236444477,2.218803920745847,4.2400364667176742,6.3880658996104271,7.9305290186403941,NaN,NaN,NaN,NaN,NaN
1.2556502884626397,2.2059542423486684,4.2344332712888253,6.3645140224694288,7.904355394840116,NaN,NaN,NaN,NaN,NaN
1.2548593157529839,2.1932653343677488,4.2288760548829583,6.3407691407202762,7.8788441932200151,NaN,NaN,NaN,NaN,NaN
1.254058955311776,2.18073531925678,4.2233618474006214,6.3168446725606007,7.8539816212652882,NaN,NaN,NaN,NaN,NaN
1.2532489818334589,2.1683626502752276,4.2178869765996483,6.2927548694609694,7.8297517669199674,NaN,NaN,NaN,NaN,NaN
1.2524292451143273,2.1561456120014175,4.2124493014812003,6.2685147863625588,7.8061379790304857,NaN,NaN,NaN,NaN,NaN
1.2515995949506769,2.1440824276208854,4.2070454108714603,6.2441388297080103,7.7831231904028622,9.9931199371813051,NaN,NaN,NaN,NaN
1.2507598811388023,2.1321713685989354,4.2016726046800166,6.2196421414612848,7.76068940281856,9.9685772371290433,NaN,NaN,NaN,NaN
1.2499098107218751,2.1204108667373642,4.196328533291771,6.195040297508152,7.7388186478613603,9.9437891066072694,NaN,NaN,NaN,NaN
1.2490491941571245,2.1087992346286759,4.1910101383924054,6.1703479635714613,7.7174924492834789,9.9187403631208664,NaN,NaN,NaN,NaN
1.2481779977679262,2.0973348230123507,4.185715038180307,6.1455806231497849,7.6966908752917043,9.8934154272077794,NaN,NaN,NaN,NaN
1.2472958490252504,2.0860158467292784,4.1804409110545677,6.1207534062861537,7.6763956058024156,9.8678015434740303,NaN,NaN,NaN,NaN
1.2464026734232911,2.074840926527977,4.1751848447322395,6.095880928039465,7.6565873289107085,9.8418873012064196,NaN,NaN,NaN,NaN
1.2454982474446306,2.0638082659244534,4.1699450504779367,6.0709779077767489,7.637246766090275,9.8156624054907127,NaN,NaN,NaN,NaN
1.2445823475718507,2.0529163450002672,4.1647184652089626,6.0460586285590274,7.6183546888827101,9.789119697809058,NaN,NaN,NaN,NaN
1.2436548247933397,2.042163610458374,4.1595036023854766,6.0211374264954696,7.5998920094965703,9.7622526681421551,NaN,NaN,NaN,NaN
1.2427153810858735,2.0315484696626664,4.1542974162101292,5.99622737407676,7.5818407523630889,9.7350577676294598,NaN,NaN,NaN,NaN
1.2417638674378404,2.0210694706439973,4.1490981554984607,5.9713420528172625,7.5641816055773514,9.7075328516958539,NaN,NaN,NaN,NaN
1.2408001348376283,2.010725100636483,4.143903608918146,5.946494352817453,7.546896934509161,9.6796777808664629,NaN,NaN,NaN,NaN
1.2398238360881813,2.000513797402383,4.1387112504243415,5.9216962438820975,7.5299685287474425,9.6514950907228751,NaN,NaN,NaN,NaN
1.2388348495960246,1.9904341435432449,4.1335196220874346,5.8969597721099039,7.5133792996405413,9.622988053560098,NaN,NaN,NaN,NaN
1.2378329288959511,1.9804847294092194,4.1283258545398285,5.8722963231801177,7.4971119046210086,9.5941633343694974,NaN,NaN,NaN,NaN
1.2368179261684427,1.9706640875339523,4.1231285336613217,5.8477167773245959,7.4811497640608575,9.5650287437437367,NaN,NaN,NaN,NaN
1.2357895457744605,1.9609708207845697,4.1179253157972866,5.8232315367459453,7.4654766416548544,9.5355940425394365,NaN,NaN,NaN,NaN
1.2347475659847271,1.9514035844802868,4.112714197635607,5.798850541114728,7.4500765395163349,9.505871216058571,NaN,NaN,NaN,NaN
1.2336917650699624,1.9419610685110107,4.107493379116014,5.7745833450555013,7.4349346756933983,9.4758733606336953,NaN,NaN,NaN,NaN
1.2326219952106485,1.9326418125629439,4.1022606226801432,5.7504389351605578,7.420035473108177,9.4456147408483826,NaN,NaN,NaN,NaN
1.2315379607677472,1.9234446936845795,4.0970142027735275,5.7264257436989965,7.4053643131254985,9.4151126611231213,NaN,NaN,NaN,NaN
1.2304394400119789,1.914368317127229,4.0917519825696527,5.7025517946480937,7.3909073388575379,9.3843836629389177,NaN,NaN,NaN,NaN
1.2293262836337098,1.9054114270210278,4.0864723747968235,5.6788249295949171,7.3766507077215984,9.3534465050695772,NaN,NaN,NaN,NaN
1.2281981322169313,1.8965727287530911,4.0811730834841295,5.6552522546052177,7.3625813639162843,9.3223206186293019,NaN,NaN,NaN,NaN
1.2270548781752599,1.887851182222368,4.0758526030182409,5.631840627193375,7.3486862003802136,9.2910259544847822,NaN,NaN,NaN,NaN
1.2258961549401293,1.8792454022169132,4.0705088603496122,5.6085962337254731,7.3349524700640512,9.2595841217039485,NaN,NaN,NaN,NaN
1.2247218891978273,1.8707543271780027,4.0651400169729754,5.5855254030226913,7.3213684582709142,9.2280152010916154,NaN,NaN,NaN,NaN
1.2235318610072143,1.8623768234252944,4.0597443488239815,5.5626335233449202,7.307921817302593,9.1963417136667633,NaN,NaN,NaN,NaN
1.2223257037997253,1.8541116017103207,4.0543198978900499,5.5399261641501649,7.2946015262602648,9.1645845711229725,NaN,NaN,NaN,NaN
1.2211032709479341,1.8459576904773722,4.0488651335238988,5.5174079722165335,7.2813961404560894,9.1327661597727214,NaN,NaN,NaN,NaN
1.2198642724752435,1.8379140079021468,4.0433779230713425,5.4950837880372294,7.2682947999237859,9.100907926559298,NaN,NaN,NaN,NaN
1.2186085838079461,1.8299793845415131,4.037856747806031,5.4729580211638673,7.2552873098849133,9.069031413793418,NaN,NaN,NaN,NaN
1.217335951924325,1.8221527820825592,4.0322997435926977,5.4510346567630039,7.2423630708454922,9.0371575033663234,NaN,NaN,NaN,NaN
1.21604615867138,1.8144331288337718,4.0267053285240717,5.4293174910544639,7.2295123744009828,9.0053073620794741,NaN,NaN,NaN,NaN
1.2147389858961115,1.8068194848299044,4.0210716181993069,5.4078098118304503,7.2167253845929,8.9735007667540074,NaN,NaN,NaN,NaN
1.2134142154455194,1.7993108677864089,4.0153969699143941,5.3865152293442993,7.2039926779269088,8.9417584156988603,NaN,NaN,NaN,NaN
1.212071629166604,1.7919061017036448,4.0096797075867245,5.3654364347457184,7.1913054031132573,8.9100992345808478,NaN,NaN,NaN,NaN
1.2107110089063653,1.784604350328447,4.0039182680844858,5.344576572179724,7.1786541050671451,8.8785418915747165,NaN,NaN,NaN,NaN
1.2093321898579608,1.7774046766757978,3.9981109005212376,5.323937824368409,7.1660304021834236,8.8471046733854735,NaN,NaN,NaN,NaN
1.2079349055886277,1.770306013822557,3.9922560352086611,5.3035227787493984,7.1534258967636948,8.8158045887945633,NaN,NaN,NaN,NaN
1.2065190860629087,1.7633075237274181,3.9863520723580903,5.2833335661887446,7.1408320486544499,8.7846586561201594,NaN,NaN,NaN,NaN
1.2050843706727037,1.7564082777500167,3.9803976455330448,5.2633720397948558,7.1282409107684019,8.7536827504633443,NaN,NaN,NaN,NaN
1.2036307594180113,1.7496073889732373,3.9743910446762643,5.2436400139331134,7.1156446737049937,8.722892752885679,NaN,NaN,NaN,NaN
1.2021579638123521,1.7429038405418407,3.9683308202027874,5.224139502048426,7.1030355620383148,8.6923028576372658,NaN,NaN,NaN,NaN
1.200665839612485,1.7362969028949751,3.9622155699133472,5.2048711061476984,7.0904063767193675,8.661927663087706,NaN,NaN,NaN,NaN
1.1991542458534248,1.7297855007648482,3.9560438844561179,5.1858371007441804,7.0777495354412929,8.631779723167277,NaN,NaN,NaN,NaN
1.1976229548454298,1.7233689725399031,3.9498144179582191,5.1670379185675923,7.0650583875178228,8.601872260570385,NaN,NaN,NaN,NaN
1.1960719227790837,1.7170462942123428,3.943525746166666,5.1484746456145594,7.0523260587452778,8.5722166347502267,NaN,NaN,NaN,NaN
1.1945010066032418,1.710816664695741,3.9371767050027442,5.1301482105254461,7.0395455324648744,8.5428251397608328,NaN,NaN,NaN,NaN
1.192909991741181,1.7046792519092573,3.9307660952210028,5.1120594906806298,7.0267109078167831,8.5137073910234982,NaN,NaN,NaN,NaN
1.1912988066673282,1.6986332058906566,3.9242926850914568,5.0942088639735523,7.0138154983519456,8.4848744738100592,NaN,NaN,NaN,NaN
1.1896673050522808,1.6926777017116557,3.9177553504705038,5.0765964460372288,7.0008535259961029,8.4563346421717238,NaN,NaN,NaN,NaN
1.1880154982209215,1.6868118071556104,3.9111530205607026,5.0592227959632243,6.9878194743393802,8.4280978202818453,NaN,NaN,NaN,NaN
1.1863431927561767,1.6810349249839796,3.9044848722219081,5.0420881199836103,6.9747072643040582,8.4001715934275261,NaN,NaN,NaN,NaN
1.1846503177285204,1.6753459799289716,3.8977497929334248,5.0251924598216373,6.9615121901034271,8.3725634109972553,NaN,NaN,NaN,NaN
1.1829368731379515,1.6697442817688004,3.8909471300243945,5.0085353243350355,6.9482288491724873,8.3452804327009744,NaN,NaN,NaN,NaN
1.1812027880549438,1.6642290306091323,3.8840758639573663,4.9921168982982014,6.9348523652552512,8.3183294129370289,NaN,NaN,NaN,NaN
1.1794479876756676,1.6587993431091324,3.8771354204415891,4.9759366679190968,6.9213787096737782,8.2917157590387909,NaN,NaN,NaN,NaN
1.1776724189519892,1.6534543800354013,3.8701252490281677,4.9599939489364004,6.9078031545876417,8.2654451084135641,NaN,NaN,NaN,NaN
1.1758761721849453,1.6481933653354657,3.8630448085069276,4.9442884397506113,6.8941219478844564,8.2395218968390083,NaN,NaN,NaN,NaN
1.1740591770410547,1.643015447854997,3.8558934995531655,4.9288192331790315,6.8803314375876337,8.2139505875109275,NaN,NaN,NaN,NaN
1.1722215038537989,1.6379198956489578,3.8486710795759773,4.9135854399203653,6.8664283972977573,8.1887343835829398,NaN,NaN,NaN,NaN
1.1703631526231775,1.6329057765007033,3.8413771328329656,4.8985862076281901,6.852409522533315,8.1638769590853357,9.9904747855661622,NaN,NaN,NaN
1.1684840825200089,1.6279724287986768,3.8340117898583035,4.8838202440738083,6.8382722550629556,8.1393802666662847,9.9692153036592703,NaN,NaN,NaN
1.1665845045447356,1.6231187605857862,3.8265745508670426,4.86928650856012,6.8240142321585591,8.1152465069292674,9.9478095257280579,NaN,NaN,NaN
1.1646644237637527,1.6183441650867474,3.8190657627582172,4.8549834918975234,6.8096335297821939,8.091477359533183,9.9262501680849322,NaN,NaN,NaN
1.1627239099144946,1.6136477243900313,3.8114853870868308,4.840910061597766,6.7951284915207806,8.0680734884737646,9.904529752731154,NaN,NaN,NaN
1.160763102471829,1.6090286397933971,3.8038336670398345,4.8270643687247663,6.7804973292349757,8.0450356173514042,9.8826420688627472,NaN,NaN,NaN
1.1587820398807533,1.6044859683513653,3.7961107996105774,4.8134445309638405,6.7657396239041292,8.0223634934424091,9.8605819797514194,NaN,NaN,NaN
1.1567810189723979,1.6000190174579632,3.7883173662423726,4.8000493979453456,6.7508547490834214,8.0000563061236072,9.8383453094957627,NaN,NaN,NaN
1.1547600853443152,1.5956268072128303,3.7804535791277516,4.7868763589858432,6.7358421379326776,7.9781133794783283,9.8159287357328715,NaN,NaN,NaN
1.1527193772792823,1.5913086366653455,3.772520436644518,4.7739237833022496,6.7207022565602283,7.956532994508617,9.7933294963834996,NaN,NaN,NaN
1.1506591022014629,1.5870634686946881,3.7645182353257765,4.7611895990371131,6.7054353868960348,7.9353133475779245,9.7705468845365822,NaN,NaN,NaN
1.1485795006155974,1.5828904867172253,3.7564480724930411,4.7486712443828019,6.6900423079728109,7.9144512057303142,9.7475795924661917,NaN,NaN,NaN
1.1464807793498051,1.578788880109788,3.7483105984329819,4.736366840600911,6.6745246613024687,7.8939445090292644,9.7244281542299564,NaN,NaN,NaN
1.1443631395697602,1.5747577941417705,3.7401069477200148,4.7242735838889516,6.658883336186312,7.8737891840933507,9.7010943400858203,NaN,NaN,NaN
1.1422268554568296,1.5707963192462935,3.7318380808829907,4.7123889613150975,6.6431206744908309,7.8539817392824842,9.6775802350042639,NaN,NaN,NaN
1.1400721326470384,1.5669035506248485,3.7235052132606148,4.7007106518744877,6.6272388839720717,7.83451774716365,9.6538888621328631,NaN,NaN,NaN
1.1378992456197747,1.5630786192417152,3.7151096042990339,4.6892357814311421,6.6112402802704811,7.8153927516936026,9.6300243544576922,NaN,NaN,NaN
1.1357085603475574,1.559320628643037,3.706652530133689,4.6779615056514174,6.5951276779173833,7.7966018199919418,9.6059912312029176,NaN,NaN,NaN
1.1335002762079247,1.5556287217140208,3.6981353527307159,4.6668851935862943,6.5789040154217719,7.7781396198271491,9.5817949593065563,NaN,NaN,NaN
1.1312747329473503,1.5520019030570997,3.6895595195889133,4.6560038387774885,6.5625731021164899,7.7600005817412097,9.5574417316912026,NaN,NaN,NaN
1.1290323022007951,1.5484393334388742,3.6809267693757666,4.6453144454955515,6.5461381018160818,7.7421783924101568,9.5329384624956468,NaN,NaN,NaN
1.1267732742428787,1.544940187931062,3.672238492667641,4.6348138809203556,6.5296031242608086,7.7246671962736837,9.5082924866674752,NaN,NaN,NaN
1.1244979467988023,1.5415034270286567,3.6634963452815663,4.6244989395141056,6.5129719310997976,7.7074605810641046,9.4835113644598366,NaN,NaN,NaN
1.1222067239880571,1.5381282031536112,3.6547022163867604,4.6143666458129342,6.4962486767767906,7.6905513286589375,9.4586041450498932,NaN,NaN,NaN
1.1199000310897835,1.5348137164115918,3.6458578404783868,4.6044137954711379,6.4794381266831422,7.6739330577849145,9.4335788154600486,NaN,NaN,NaN
1.1175781488418588,1.5315588021278395,3.6369648212194106,4.5946371841430116,6.4625442832707432,7.6575987517832527,9.4084447658060419,NaN,NaN,NaN
